video_id,comment_id,parent_comment_id,comment_type,comment_text,comment_like_count,published_at,cleaned_comment,sentiment,sentiment_score
ih1zwUpVd7k,UgxeVpYcw6kwizquVyV4AaABAg,,TOP_LEVEL,Zaybb❤❤,0,2026-09-15T03:24:03Z,Zaybb❤❤,,
ih1zwUpVd7k,UgwptMKr8vZ2tkE4WHN4AaABAg,,TOP_LEVEL,Last scene of the episode is epic 🤣,0,2026-09-15T03:23:58Z,Last scene of the episode is epic 🤣,,
ih1zwUpVd7k,UgyfGuFhGEWYQ2uTHsB4AaABAg,,TOP_LEVEL,Please vote for Yasir please ❤❤❤❤🎉,4,2026-09-15T03:23:48Z,Please vote for Yasir please ❤❤❤❤🎉,,
ih1zwUpVd7k,UgxGBkJsErl5JO69hfV4AaABAg,,TOP_LEVEL,Shukr hai badsha salmat ny babrik ki mistake py uny call Kiya warna mjy to lga tha ye badsha salmat ky ladly hain is Liya ye in ki mistake ko discuss nhi kry gy,0,2026-09-15T03:23:41Z,Shukr hai badsha salmat ny babrik ki mistake py uny call Kiya warna mjy to lga tha ye badsha salmat ky ladly hain is Liya ye in ki mistake ko discuss nhi kry gy,,
ih1zwUpVd7k,UgzvhxCbUxJze_rpnLl4AaABAg,,TOP_LEVEL,Shehrish ko to bhot achy friends mily hn,0,2026-09-15T03:23:41Z,Shehrish ko to bhot achy friends mily hn,,
ih1zwUpVd7k,UgygzShJENaFD1l4_CN4AaABAg,,TOP_LEVEL,Kitni jhuti h Samia mean b munafiq b,0,2026-09-15T03:23:28Z,Kitni jhuti h Samia mean b munafiq b,,
ih1zwUpVd7k,Ugyl4asTuQ12yb_RC094AaABAg,,TOP_LEVEL,Samiya double moo wali chipkali tuba kaysa hr aik Kai samny flip hoo jati hai,0,2026-09-15T03:23:04Z,Samiya double moo wali chipkali tuba kaysa hr aik Kai samny flip hoo jati hai,,
ih1zwUpVd7k,UgwhAwe406QOmBA2Zp94AaABAg,,TOP_LEVEL,Samia k hath pao kitny kalay hain😂,0,2026-09-15T03:22:53Z,Samia k hath pao kitny kalay hain😂,,
ih1zwUpVd7k,UgyYSEknoGDVNlTl9s94AaABAg,,TOP_LEVEL,Jab rabiya koi task win Karti h to baqi sab log to ase ni karte phir rabiya kiu darama kar Rahi h zayada fotige k Liye fame k Liye jitni innocent thi utni buri ho Rahi h sharish is good wo to Kam hi win Karti h games but koi masla ni Karti,0,2026-09-15T03:22:22Z,Jab rabiya koi task win Karti h to baqi sab log to ase ni karte phir rabiya kiu darama kar Rahi h zayada fotige k Liye fame k Liye jitni innocent thi utni buri ho Rahi h sharish is good wo to Kam hi win Karti h games but koi masla ni Karti,,
ih1zwUpVd7k,UgxOBn1gHhBMOJ06GJJ4AaABAg,,TOP_LEVEL,Finally she got something means laila😂,0,2026-09-15T03:21:58Z,Finally she got something means laila😂,,
ih1zwUpVd7k,UgyGmfHctj2CgFkXN394AaABAg,,TOP_LEVEL,Yasir is such a truthful    positive personality,5,2026-09-15T03:21:12Z,Yasir is such a truthful positive personality,,
ih1zwUpVd7k,Ugybkot-l_aUeeSni9h4AaABAg,,TOP_LEVEL,Rabia gulabi rang😂😂,1,2026-09-15T03:21:12Z,Rabia gulabi rang😂😂,,
ih1zwUpVd7k,UgxG89oIrQSGP8z9Ahp4AaABAg,,TOP_LEVEL,Rabia is sooo kaan ki kachi. Jis din se Zee k kehne pe Babrik se door hoi hai Uski dushman ban gae hai us din se disturbed hai. Inki achi dosti the. Zee khel gaya,0,2026-09-15T03:20:49Z,Rabia is sooo kaan ki kachi. Jis din se Zee k kehne pe Babrik se door hoi hai Uski dushman ban gae hai us din se disturbed hai. Inki achi dosti the. Zee khel gaya,,
ih1zwUpVd7k,UgyW_n8_ZeX2bS3RPlB4AaABAg,,TOP_LEVEL,Zaib ko pata nahi babrik khatrey kai ghar mai aya bhi tu awam bacha ley gi ye andaza shayad babrik ko bhi nahi,0,2026-09-15T03:20:45Z,Zaib ko pata nahi babrik khatrey kai ghar mai aya bhi tu awam bacha ley gi ye andaza shayad babrik ko bhi nahi,,
ih1zwUpVd7k,Ugw381BVzGtDXWZufqV4AaABAg,,TOP_LEVEL,Esra winnerrrrrrr,0,2026-09-15T03:20:29Z,Esra winnerrrrrrr,,
ih1zwUpVd7k,UgxUntXzH49r3nAoH8x4AaABAg,,TOP_LEVEL,Yasir ne aj sahi gussa kia hai har game main sab se pehle usko hi target kia jaga hai aur wo to kisi ko kuch kehta bhi nahi hai apnay kam se kam rakhta hai but phir bhi har koi usko evil bananay par tula hua hai,0,2026-09-15T03:20:20Z,Yasir ne aj sahi gussa kia hai har game main sab se pehle usko hi target kia jaga hai aur wo to kisi ko kuch kehta bhi nahi hai apnay kam se kam rakhta hai but phir bhi har koi usko evil bananay par tula hua hai,,
ih1zwUpVd7k,UgzWxRKRnyPczMfe7yN4AaABAg,,TOP_LEVEL,It’s so visible that Rabia you are not happy for sehrish!!,0,2026-09-15T03:20:17Z,It’s so visible that Rabia you are not happy for sehrish!!,,
ih1zwUpVd7k,UgzmYaAooHFU3QfHqf54AaABAg,,TOP_LEVEL,Babrik is the best,0,2026-09-15T03:19:39Z,Babrik is the best,,
ih1zwUpVd7k,UgwEA3RBvsVMVOH9rGB4AaABAg,,TOP_LEVEL,Wtf yr shehrish phir begair mehnat k save ajeeb yr,0,2026-09-15T03:19:35Z,Wtf yr shehrish phir begair mehnat k save ajeeb yr,,
ih1zwUpVd7k,UgwUE3B5Xn4mwYeO8S14AaABAg,,TOP_LEVEL,Babrak❤,3,2026-09-15T03:19:31Z,Babrak❤,,
ih1zwUpVd7k,UgxOVE60J_hK4mfhxY14AaABAg,,TOP_LEVEL,Kl JB Rabia k husband Aya tha us n bola tha k buhat acha fight krti hu or Rabia n bola tha k m fight nhi krti . I think now she reads between the lines and fight for no reason😂,0,2026-09-15T03:19:30Z,Kl JB Rabia k husband Aya tha us n bola tha k buhat acha fight krti hu or Rabia n bola tha k m fight nhi krti . I think now she reads between the lines and fight for no reason😂,,
ih1zwUpVd7k,UgwneQMRRVxSI-vwgr94AaABAg,,TOP_LEVEL,Babrik 🎉,28,2026-09-15T03:19:17Z,Babrik 🎉,,
ih1zwUpVd7k,UgzntdqQXwJucwdZV6t4AaABAg,,TOP_LEVEL,"Everyone is targeting Babrik Shah 
But awam apko bachae gi babrik❤",1,2026-09-15T03:19:15Z,Everyone is targeting Babrik Shah But awam apko bachae gi babrik❤,,
ih1zwUpVd7k,Ugw8dRMQ-42UdhP_iYh4AaABAg,,TOP_LEVEL,Yrr like baki sbki mrzi wo jisko mrzi ball daalty iss mein ye Rabia rony q lag jati hai har baar k mujhy q nikala??? Isko last ep mein instructions mil gaii thi k har time kitchen mein hee nazar aati ho larai bhi kiya karo or Rabia ko apna dar b hai eliminate hony ka isi liye ab usny footage k liye fazool mein larna shuru kar diya hai,0,2026-09-15T03:19:06Z,Yrr like baki sbki mrzi wo jisko mrzi ball daalty iss mein ye Rabia rony q lag jati hai har baar k mujhy q nikala??? Isko last ep mein instructions mil gaii thi k har time kitchen mein hee nazar aati ho larai bhi kiya karo or Rabia ko apna dar b hai eliminate hony ka isi liye ab usny footage k liye fazool mein larna shuru kar diya hai,,
ih1zwUpVd7k,UgzP-wph1xow541EjZx4AaABAg,,TOP_LEVEL,I like samiya 🌸 wo shararti si hay but trophy ya tu babrik k pass jani chahiye ya esra,0,2026-09-15T03:18:58Z,I like samiya 🌸 wo shararti si hay but trophy ya tu babrik k pass jani chahiye ya esra,,
ih1zwUpVd7k,Ugx-yjM5074vI5U_7-l4AaABAg,,TOP_LEVEL,We are happy for sehrish,0,2026-09-15T03:18:43Z,We are happy for sehrish,,
ih1zwUpVd7k,UgxeEb0hUTxs37kppUx4AaABAg,,TOP_LEVEL,Everyone is talking about babrik 😂,1,2026-09-15T03:18:33Z,Everyone is talking about babrik 😂,,
ih1zwUpVd7k,UgzbemXufz6KXqKt6LN4AaABAg,,TOP_LEVEL,Babrik jesa ghatiya Banda nhi dekha ajtak,0,2026-09-15T03:18:13Z,Babrik jesa ghatiya Banda nhi dekha ajtak,,
ih1zwUpVd7k,UgzZH85fvKSR61e451Z4AaABAg,,TOP_LEVEL,I Just hate Hamzah 😡,0,2026-09-15T03:17:38Z,I Just hate Hamzah 😡,,
ih1zwUpVd7k,UgxYcNu5PXQOYuo4HE14AaABAg,,TOP_LEVEL,Babrik deserves to win!,1,2026-09-15T03:17:32Z,Babrik deserves to win!,,
ih1zwUpVd7k,UgxlJUKq4Prkf2EYiQR4AaABAg,,TOP_LEVEL,"Maturity is realizing how underrated Yasir is while housemates target him unnecessarily just because they cannot digest his strong game🤷🏽‍♂️
The best thing about him is that no matter how much people try to poke him, Yasir never uses abusive language or bad words during fights ✨",0,2026-09-15T03:17:26Z,"Maturity is realizing how underrated Yasir is while housemates target him unnecessarily just because they cannot digest his strong game🤷🏽‍♂️ The best thing about him is that no matter how much people try to poke him, Yasir never uses abusive language or bad words during fights ✨",,
ih1zwUpVd7k,UgxA_jPpuymCYgi81xZ4AaABAg,,TOP_LEVEL,"Maturity is realizing how underrated Yasir is while housemates target him unnecessarily just because they cannot digest his strong game🤷🏽‍♂️
The best thing about him is that no matter how much people try to poke him, Yasir never uses abusive language or bad words during fights ✨",0,2026-09-15T03:17:22Z,"Maturity is realizing how underrated Yasir is while housemates target him unnecessarily just because they cannot digest his strong game🤷🏽‍♂️ The best thing about him is that no matter how much people try to poke him, Yasir never uses abusive language or bad words during fights ✨",,
ih1zwUpVd7k,UgwRQ9WdTLAoy0icrNp4AaABAg,,TOP_LEVEL,سحرش کا مکھن کام کر رہا ہے ورنہ اسکی کوئی گیم نہیں نالائق ترین,0,2026-09-15T03:17:07Z,سحرش کا مکھن کام کر رہا ہے ورنہ اسکی کوئی گیم نہیں نالائق ترین,,
ih1zwUpVd7k,UgzBkYjuRSfcPcLl8yV4AaABAg,,TOP_LEVEL,"Rabia is dragging the issue.., she has no sportsman spirit . If she is doing this for footage then our sympathy is not with her…",0,2026-09-15T03:16:39Z,"Rabia is dragging the issue.., she has no sportsman spirit . If she is doing this for footage then our sympathy is not with her…",,
ih1zwUpVd7k,UgzFETgB52dfTYOdfrZ4AaABAg,,TOP_LEVEL,Yasir vs all,1,2026-09-15T03:16:35Z,Yasir vs all,,
ih1zwUpVd7k,UgzFETgB52dfTYOdfrZ4AaABAg.AalEE9Qq3qTAalJCKOM6Vh,UgzFETgB52dfTYOdfrZ4AaABAg,REPLY,This is absolutely true. This should be the narrative that the makers have turned the whole story the opposite. They all hate Yasir,0,2026-09-15T04:00:01Z,This is absolutely true. This should be the narrative that the makers have turned the whole story the opposite. They all hate Yasir,,
ih1zwUpVd7k,UgzN-MyNTPhTRebBihR4AaABAg,,TOP_LEVEL,Finally magtii got glasses😂😂😂😂😂😂😂😂😂😂,0,2026-09-15T03:16:28Z,Finally magtii got glasses😂😂😂😂😂😂😂😂😂😂,,
ih1zwUpVd7k,UgzoXWP0CTDed6ecFyZ4AaABAg,,TOP_LEVEL,"Esra ki to koi personality he nhi hai, before she was puppet of saqib sameer and now zayb's. Or bs wohi game hai laila ko provoke kr k aao chalo aao aao na. Zaib will win brainless person of tamasha. Dusron ko dumb kehta hai khud hmesha badshah usy dumb kehty hai",0,2026-09-15T03:16:21Z,"Esra ki to koi personality he nhi hai, before she was puppet of saqib sameer and now zayb's. Or bs wohi game hai laila ko provoke kr k aao chalo aao aao na. Zaib will win brainless person of tamasha. Dusron ko dumb kehta hai khud hmesha badshah usy dumb kehty hai",,
ih1zwUpVd7k,UgyCwsLaUP5mfs8OgxZ4AaABAg,,TOP_LEVEL,ajj ladla save nhi hoa to apna asl insan dikhya ha .. game ma he cheating kr Ii babrik so irritating plz nikalo ise plzzz,0,2026-09-15T03:16:20Z,ajj ladla save nhi hoa to apna asl insan dikhya ha .. game ma he cheating kr Ii babrik so irritating plz nikalo ise plzzz,,
ih1zwUpVd7k,UgzM4I78RNVeoh9C8ZZ4AaABAg,,TOP_LEVEL,Stop crying Rabia 😂😂😂,0,2026-09-15T03:16:13Z,Stop crying Rabia 😂😂😂,,
ih1zwUpVd7k,UgwWalzdeImTsUQG2U14AaABAg,,TOP_LEVEL,Esra❤,0,2026-09-15T03:15:55Z,Esra❤,,
ih1zwUpVd7k,UgwTwFpT6r9LP_njLmJ4AaABAg,,TOP_LEVEL,Ab vasy hassan ko nikalna chahiy   yh bhi ab bakwas bht krta ha or bs nikalo isko chopra ko,0,2026-09-15T03:15:41Z,Ab vasy hassan ko nikalna chahiy yh bhi ab bakwas bht krta ha or bs nikalo isko chopra ko,,
ih1zwUpVd7k,UgwX-j6PPh-UyEOiJOx4AaABAg,,TOP_LEVEL,"rabia after every game ""mjhy kion nikala "" 😂 tamasha ka nawas sharif",0,2026-09-15T03:15:40Z,"rabia after every game ""mjhy kion nikala "" 😂 tamasha ka nawas sharif",,
ih1zwUpVd7k,Ugz_vUj3PUa-AfPIM4h4AaABAg,,TOP_LEVEL,Hassan litterly Exposed Samiya Infront of everyone in a funny way 😂,1,2026-09-15T03:15:38Z,Hassan litterly Exposed Samiya Infront of everyone in a funny way 😂,,
ih1zwUpVd7k,Ugx20SoOHwcb8ryiU994AaABAg,,TOP_LEVEL,Rabia so clever,1,2026-09-15T03:15:33Z,Rabia so clever,,
ih1zwUpVd7k,UgyGVuJVu4pxdztPjuR4AaABAg,,TOP_LEVEL,"1:06:22 I don't like Hassan at all but today Rabia lost her mind just because he lost, pitty behavior and still saying that I don't care about win or loss 
Also crying to get sympathy but Yasir didn't cry when they all ganged up and eliminated him first",53,2026-09-15T03:15:29Z,"1:06:22 I don't like Hassan at all but today Rabia lost her mind just because he lost, pitty behavior and still saying that I don't care about win or loss Also crying to get sympathy but Yasir didn't cry when they all ganged up and eliminated him first",,
ih1zwUpVd7k,UgyGVuJVu4pxdztPjuR4AaABAg.AalE6BeD93AAamiRoi--g9,UgyGVuJVu4pxdztPjuR4AaABAg,REPLY,She DOES CARE that's why she's overreacting,0,2026-09-15T17:08:34Z,She DOES CARE that's why she's overreacting,,
ih1zwUpVd7k,UgwumRXIk2cgrjHFuSZ4AaABAg,,TOP_LEVEL,Rabia ka fazul main temasha rating k chakr main game h,0,2026-09-15T03:15:26Z,Rabia ka fazul main temasha rating k chakr main game h,,
ih1zwUpVd7k,Ugz4NUR4GCFMVAqwTN54AaABAg,,TOP_LEVEL,Vote for samiya hajjab,0,2026-09-15T03:15:19Z,Vote for samiya hajjab,,
ih1zwUpVd7k,Ugz2Wl-_aIMih0YbOcl4AaABAg,,TOP_LEVEL,Aaista aasita fasih rang dikha raha hy.start men bacha bna raha hy.or samiya kitni dogli Hy.. Rabia k muh py us ki dosry group k samny us ki mzee k samny us ki zybe k samny is ki,0,2026-09-15T03:15:02Z,Aaista aasita fasih rang dikha raha hy.start men bacha bna raha hy.or samiya kitni dogli Hy.. Rabia k muh py us ki dosry group k samny us ki mzee k samny us ki zybe k samny is ki,,
ih1zwUpVd7k,UgzznyjnSI2Pm_Lb8Gh4AaABAg,,TOP_LEVEL,Vote for babrik,0,2026-09-15T03:15:01Z,Vote for babrik,,
ih1zwUpVd7k,Ugxal4Xs9PpCLYRp18l4AaABAg,,TOP_LEVEL,Kis kis babrik Bhai ko vote Kiya,1,2026-09-15T03:14:52Z,Kis kis babrik Bhai ko vote Kiya,,
ih1zwUpVd7k,Ugy8wrdlSX-S_noCyMJ4AaABAg,,TOP_LEVEL,Only babrik❤,0,2026-09-15T03:14:39Z,Only babrik❤,,
ih1zwUpVd7k,Ugx1DLcdnDS63wnQ7uN4AaABAg,,TOP_LEVEL,Ya Samiya Ka saat sab hamsha Bura karta Han she is a sherni ❤,0,2026-09-15T03:13:46Z,Ya Samiya Ka saat sab hamsha Bura karta Han she is a sherni ❤,,
ih1zwUpVd7k,Ugy33dEmMRYbC06j7St4AaABAg,,TOP_LEVEL,Laila Achi hai Hai yar,0,2026-09-15T03:13:18Z,Laila Achi hai Hai yar,,
ih1zwUpVd7k,UgwAGy18l1Bm68D0wfx4AaABAg,,TOP_LEVEL,Yh sb log pahly Esra k oper attack kr rahy thy.pahly start men us k name ly rahy thy.jb is ny kia to rony lgi . sahrish or Yasir,0,2026-09-15T03:13:07Z,Yh sb log pahly Esra k oper attack kr rahy thy.pahly start men us k name ly rahy thy.jb is ny kia to rony lgi . sahrish or Yasir,,
ih1zwUpVd7k,UgyH-aFQgdAoI1BPw4B4AaABAg,,TOP_LEVEL,Picnic gang 2/3 members saved✅,3,2026-09-15T03:13:05Z,Picnic gang 2/3 members saved✅,,
ih1zwUpVd7k,UgylI8NgSgeXU6MFEJN4AaABAg,,TOP_LEVEL,"so plz esra ko hr waqt hate mt diya kren ksi contestant ko to chor den 
jo ghr k evils hain unko target kren like samiya, zayb ,laila,rabia",0,2026-09-15T03:12:23Z,"so plz esra ko hr waqt hate mt diya kren ksi contestant ko to chor den jo ghr k evils hain unko target kren like samiya, zayb ,laila,rabia",,
ih1zwUpVd7k,UgyHNrHP73Go8WbLCSh4AaABAg,,TOP_LEVEL,Sahrish jeetna deserve nahi krti thi..Ghar waly bewaquf aik dosry ki dhomaniyon men rahy or week player jeet giya,0,2026-09-15T03:12:21Z,Sahrish jeetna deserve nahi krti thi..Ghar waly bewaquf aik dosry ki dhomaniyon men rahy or week player jeet giya,,
ih1zwUpVd7k,Ugwup2vOJZ9gOpG_cl94AaABAg,,TOP_LEVEL,Rabia pagal hy kya,0,2026-09-15T03:12:13Z,Rabia pagal hy kya,,
ih1zwUpVd7k,UgyppGAOUXUXABGAfAZ4AaABAg,,TOP_LEVEL,Esra ko zayb se door karo please,0,2026-09-15T03:12:01Z,Esra ko zayb se door karo please,,
ih1zwUpVd7k,UgzuTR9lppEhuLYorfV4AaABAg,,TOP_LEVEL,Esra love you ❤🎉😊❤❤❤,9,2026-09-15T03:11:32Z,Esra love you ❤🎉😊❤❤❤,,
ih1zwUpVd7k,UgwUibAp2wpvFNZcyMB4AaABAg,,TOP_LEVEL,36:45 mn kha tha na mn acha becha hu😂😂😂❤ babrik ❤acha baby,6,2026-09-15T03:11:25Z,36:45 mn kha tha na mn acha becha hu😂😂😂❤ babrik ❤acha baby,,
ih1zwUpVd7k,UgyjwSq6CzzTmP2eNQ14AaABAg,,TOP_LEVEL,1:17:48 innocent dr zee 😂 Laila g k possessiveness ny pagan kr diya usko,1,2026-09-15T03:10:48Z,1:17:48 innocent dr zee 😂 Laila g k possessiveness ny pagan kr diya usko,,
ih1zwUpVd7k,UgztuK12xa3WwDdEerp4AaABAg,,TOP_LEVEL,Zaib like sb pashtoon Bhai Hain bs babrik se nafrat hai bcz strong candidate hai babrik,0,2026-09-15T03:10:40Z,Zaib like sb pashtoon Bhai Hain bs babrik se nafrat hai bcz strong candidate hai babrik,,
ih1zwUpVd7k,UgzWrq-CgTgHaEqz-6d4AaABAg,,TOP_LEVEL,Babrik is the best,0,2026-09-15T03:10:26Z,Babrik is the best,,
ih1zwUpVd7k,UgyMRALUcZMtMzj6EcJ4AaABAg,,TOP_LEVEL,Fasih bahot teez Hy manipulative hyi is ko sb bacha samjh rahy thy.,0,2026-09-15T03:10:26Z,Fasih bahot teez Hy manipulative hyi is ko sb bacha samjh rahy thy.,,
ih1zwUpVd7k,Ugyj-lOBlQCrzRLgtjJ4AaABAg,,TOP_LEVEL,"Rabia is sooo rondhoo uff. She needs to be eliminated. She doesn’t have sportsmanship at all, hr koi rabia k gun gaye tou rabia madam khush hai warna koi apni game na khilay",0,2026-09-15T03:10:23Z,"Rabia is sooo rondhoo uff. She needs to be eliminated. She doesn’t have sportsmanship at all, hr koi rabia k gun gaye tou rabia madam khush hai warna koi apni game na khilay",,
ih1zwUpVd7k,UgzjR35NqFTcGEo0clp4AaABAg,,TOP_LEVEL,Uncut dekhny Kai bad 5 mint Mai episode dekhny ka time hoa jata hai 😂😂😂ary spoiler,0,2026-09-15T03:10:13Z,Uncut dekhny Kai bad 5 mint Mai episode dekhny ka time hoa jata hai 😂😂😂ary spoiler,,
ih1zwUpVd7k,UgxNJOstWG35g8iL9mR4AaABAg,,TOP_LEVEL,Adnan siddiqui ko chahiye k wo isra ko us ki zaib k sath closnes pay shuttup call dy dy,2,2026-09-15T03:10:06Z,Adnan siddiqui ko chahiye k wo isra ko us ki zaib k sath closnes pay shuttup call dy dy,,
ih1zwUpVd7k,Ugz--f4AaFgViuBd-8R4AaABAg,,TOP_LEVEL,esra boly to kehty hain bdtameez hai larti rehti hai wo na boly to kehty hain zayb k pechy phrti rehti hai show mein koi intrest nae ly rahi wo bndi almost hr task jeet jati hai girls mein sb sy strong hai ek akeli larki ny larkun ko takar di v hai tasks mein,1,2026-09-15T03:09:41Z,esra boly to kehty hain bdtameez hai larti rehti hai wo na boly to kehty hain zayb k pechy phrti rehti hai show mein koi intrest nae ly rahi wo bndi almost hr task jeet jati hai girls mein sb sy strong hai ek akeli larki ny larkun ko takar di v hai tasks mein,,
ih1zwUpVd7k,Ugz-4PYrecOhTrW91WJ4AaABAg,,TOP_LEVEL,Samiya laila banay ki koshish karhi hay badsha ki tareef kar kay,0,2026-09-15T03:09:35Z,Samiya laila banay ki koshish karhi hay badsha ki tareef kar kay,,
ih1zwUpVd7k,Ugy8QMEe0vmGc8RdXMN4AaABAg,,TOP_LEVEL,"Zabrdast babrik bhai ,,the way kmainy 46 Saal lgaye Hain inhain remove krny k Liye,,,,,apny past ki mistakes ko youn yaad krna or phir unsy sabaq b seekhna",0,2026-09-15T03:09:21Z,"Zabrdast babrik bhai ,,the way kmainy 46 Saal lgaye Hain inhain remove krny k Liye,,,,,apny past ki mistakes ko youn yaad krna or phir unsy sabaq b seekhna",,
ih1zwUpVd7k,UgwxLLmCtbJdyigjKTh4AaABAg,,TOP_LEVEL,Ufff yeh rabia kitni jhooti aur dramy baz hai chunni bnti rhti khud SB k sath chalakian krti aur chahti k dusry isk sath fair rhn aur ab harny py dramy kr rhi Rony k aur chhti k SB a k usko pamper krn aur JB koi ata to mrg pas na ain JB koi ni ata to usko pta ni mn kesi Hun bhai dusry koi andhy to ni hn na wo b to tmhn Dekh rhn hn tmhri chalakian,0,2026-09-15T03:09:15Z,Ufff yeh rabia kitni jhooti aur dramy baz hai chunni bnti rhti khud SB k sath chalakian krti aur chahti k dusry isk sath fair rhn aur ab harny py dramy kr rhi Rony k aur chhti k SB a k usko pamper krn aur JB koi ata to mrg pas na ain JB koi ni ata to usko pta ni mn kesi Hun bhai dusry koi andhy to ni hn na wo b to tmhn Dekh rhn hn tmhri chalakian,,
ih1zwUpVd7k,UgyHbaTJMTtLwjL5OTt4AaABAg,,TOP_LEVEL,40.04 best one when babrik said to rabiya hath se pakar k daal lein ball😂,0,2026-09-15T03:09:01Z,40.04 best one when babrik said to rabiya hath se pakar k daal lein ball😂,,
ih1zwUpVd7k,UgxYqtfWckE7ZN2-D3V4AaABAg,,TOP_LEVEL,"I don't understand the hate towards sehrish , she is positive, na larai jaghra krtti h na itni chalakian or na hi toxic h baqion ki tarhn . she's just vibing with her friends.",1,2026-09-15T03:09:00Z,"I don't understand the hate towards sehrish , she is positive, na larai jaghra krtti h na itni chalakian or na hi toxic h baqion ki tarhn . she's just vibing with her friends.",,
ih1zwUpVd7k,UgxYqtfWckE7ZN2-D3V4AaABAg.AalDMgQUVUiAalN_ycRT9C,UgxYqtfWckE7ZN2-D3V4AaABAg,REPLY,Uski game hi yahi h 😂 asal game sehrish Kal rahi,0,2026-09-15T04:38:20Z,Uski game hi yahi h 😂 asal game sehrish Kal rahi,,
ih1zwUpVd7k,UgxYqtfWckE7ZN2-D3V4AaABAg.AalDMgQUVUiAalOGm0yi_c,UgxYqtfWckE7ZN2-D3V4AaABAg,REPLY,​@girl678z lol tou baqi sb apni apni game ni khail rhy,0,2026-09-15T04:44:19Z,​@girl678z lol tou baqi sb apni apni game ni khail rhy,,
ih1zwUpVd7k,UgyB_yphDKgBzs17pkh4AaABAg,,TOP_LEVEL,😊,0,2026-09-15T03:08:59Z,😊,,
ih1zwUpVd7k,UgxOBgS_96Cgh1fqXRp4AaABAg,,TOP_LEVEL,Hassan larayi rabia se kar rha he aur dekh sheshe ko rha he 😂,0,2026-09-15T03:08:54Z,Hassan larayi rabia se kar rha he aur dekh sheshe ko rha he 😂,,
ih1zwUpVd7k,UgydU6-0d7oJkbUjOBZ4AaABAg,,TOP_LEVEL,"خود میں اک دنیا سمیٹے ہوئے چلتی ہے وہ،
جس طرف دیکھ لے، دل جیت لیتی ہے وہ۔ ✨❤️‍🔥👑

Esra 🫶🏻🫶🏻",0,2026-09-15T03:08:28Z,خود میں اک دنیا سمیٹے ہوئے چلتی ہے وہ، جس طرف دیکھ لے، دل جیت لیتی ہے وہ۔ ✨❤️‍🔥👑 Esra 🫶🏻🫶🏻,,
ih1zwUpVd7k,Ugzg0dNvVSsgIXbh8_x4AaABAg,,TOP_LEVEL,"Rabiya can't take criticism at all! She is sooo much into herself that she thinks she's miss perfect and a Barbie that no one can call her chalaak or whatever. Secondly she planned to manipulate those guys and lost because of them lol. Karma hehehe. And ofc she was jealous of Sehrish's win. One thing I'm not sure about is, did samiya actually ignored Sehrish's ball? As she smiled when addressed? Or she actually missed it? We couldn't see the shot clearly. Plus Rabia was crying with hiccups, bro you are hurting yourself, train yourself for criticism and gameplay lol. Btw abhi Jo SB aik dusre k pol kholne pr or intentions Saray aam batanay pr agaye hen ab Tamasha lagra he Sahi. And Yasir ki fight mazay ki Hoti he, he is sooo umbothered haha. I want to see him more out of curiosity k krta Kia he bachay",0,2026-09-15T03:08:14Z,"Rabiya can't take criticism at all! She is sooo much into herself that she thinks she's miss perfect and a Barbie that no one can call her chalaak or whatever. Secondly she planned to manipulate those guys and lost because of them lol. Karma hehehe. And ofc she was jealous of Sehrish's win. One thing I'm not sure about is, did samiya actually ignored Sehrish's ball? As she smiled when addressed? Or she actually missed it? We couldn't see the shot clearly. Plus Rabia was crying with hiccups, bro you are hurting yourself, train yourself for criticism and gameplay lol. Btw abhi Jo SB aik dusre k pol kholne pr or intentions Saray aam batanay pr agaye hen ab Tamasha lagra he Sahi. And Yasir ki fight mazay ki Hoti he, he is sooo umbothered haha. I want to see him more out of curiosity k krta Kia he bachay",,
ih1zwUpVd7k,UgxlJ74psrVv8rQ-GjB4AaABAg,,TOP_LEVEL,Sehrish ky khany peeny ko one week aur mil gya she has luck or either connections with makers,0,2026-09-15T03:08:14Z,Sehrish ky khany peeny ko one week aur mil gya she has luck or either connections with makers,,
ih1zwUpVd7k,UgwQKNSttsIbvyWCV314AaABAg,,TOP_LEVEL,Esra ❤❤,0,2026-09-15T03:07:42Z,Esra ❤❤,,
